"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","url","categoryName"
"Ocean King Dive Shop Bali","5","2443","Jl. Bypass Ngurah Rai No.20","Kota Denpasar","Bali","ID","http://www.okdiveshop.com/","+62 361 710990","Pusat Menyelam","Toko Peralatan Selam","Toko Alat Pancing","Toko outlet","Toko Perlengkapan Olahraga","Grosir",,,,,"https://www.google.com/maps/search/?api=1&query=Ocean%20King%20Dive%20Shop%20Bali&query_place_id=ChIJC4UscnNB0i0RZFXMRF8_WGs","Pusat Menyelam"
"Bali Diving Academy Lembongan","4.9","234","island Jungut Batu","Kabupaten Klungkung","Bali","ID","http://www.scubali.com/","+62 877-6004-8543","Pusat Menyelam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Diving%20Academy%20Lembongan&query_place_id=ChIJ67RUCKFt0i0RU4kHEs8BfHM","Pusat Menyelam"
"Bali Scuba Masters","4.9","135","Jl. Pratama No.85","Kabupaten Badung","Bali","ID","http://www.baliscubamasters.com/","+62 812-3637-011","Pusat Menyelam","Biro Wisata Bawah Laut",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Scuba%20Masters&query_place_id=ChIJjZsITwhD0i0RaEnSwtr6TWM","Pusat Menyelam"
"DPM diving Nusa Penida","5","2805","Jl. Raya Toya Pakeh - Ped","Kabupaten Klungkung","Bali","ID","http://www.dpmdiving.com/","+62 812-3769-3299","Toko Peralatan Selam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=DPM%20diving%20Nusa%20Penida&query_place_id=ChIJGaMh8SJz0i0RZ49aSHCBrS4","Toko Peralatan Selam"
"Bali Diving","4.8","232","Jl. Bypass Ngurah Rai No.46E","Kota Denpasar","Bali","ID","https://www.balidiving.com/","+62 878-6119-0174","Pusat Menyelam","Toko Peralatan Selam","Agensi wisata olahraga",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Diving&query_place_id=ChIJN2JtPrxB0i0RJGQA14Mxhto","Pusat Menyelam"
"Tamarind Divers","5","451","Nusa Lembongan, Tamarind Beach, Nusa Lembongan","Kabupaten Klungkung","Bali","ID","https://www.tamarinddivers.com/","+62 812-3862-7799","Pusat Menyelam","Instruktur Selam",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tamarind%20Divers&query_place_id=ChIJgUPnuqVt0i0RBtc3i5SNrSA","Pusat Menyelam"
"Planet Bali Dive","5","159","Jl. Danau Poso No.29","Kota Denpasar","Bali","ID","http://www.planetbalidive.com/","+62 811-3928-789","Pusat Menyelam","Klub Menyelam","Toko Peralatan Selam","Instruktur Selam","Biro Wisata Bawah Laut",,,,,,"https://www.google.com/maps/search/?api=1&query=Planet%20Bali%20Dive&query_place_id=ChIJscniqb9B0i0RJnPipitqsZM","Pusat Menyelam"
"Noosa Dive Resort","5","332","Jl. Ped-Buyuk","Kabupaten Klungkung","Bali","ID","https://noosadiveresort.com/","+62 822-6699-6539","Pusat Menyelam","Hotel Resor",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Noosa%20Dive%20Resort&query_place_id=ChIJ96srUCdz0i0R07QPG238EtE","Pusat Menyelam"
"Blue Corner Dive Lembongan","4.9","326","Jl. Jungutbatu","Kabupaten Klungkung","Bali","ID","http://www.bluecornerdive.com/","+62 812-3761-8151","Pusat Menyelam","Hostel","Instruktur Selam","Biro Wisata Bawah Laut",,,,,,,"https://www.google.com/maps/search/?api=1&query=Blue%20Corner%20Dive%20Lembongan&query_place_id=ChIJ7_SFLQ1t0i0Ry77kxa-69rs","Pusat Menyelam"
"Siren Diving Lembongan","5","475","Nusa Lembongan, Siren Diving and Watersports Shop Lembongan Village Jungutbatu","Kabupaten Klungkung","Bali","ID","https://www.sirendivinglembongan.com/","+62 811-3802-277","Toko Peralatan Selam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Siren%20Diving%20Lembongan&query_place_id=ChIJQ-tUVbht0i0RKh38vAXFd_Q","Toko Peralatan Selam"
"Dune Penida dive shop","4.9","188","Jalan Sanjaya","Kabupaten Klungkung","Bali","ID","https://penida.dune-world.com/","+62 811-3811-7585","Biro Wisata Bawah Laut","Instruktur Selam",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dune%20Penida%20dive%20shop&query_place_id=ChIJ_f-euadz0i0RdYVi4MTlz6Y","Biro Wisata Bawah Laut"
"IDC Nusa Lembongan by Scuba Center Asia","5","28","Nusa Lembongan","Kabupaten Klungkung","Bali","ID","https://www.scubacenterasia.com/course/instructor-development-course/","+62 822-4748-4788","Pusat Menyelam","Pusat Pendidikan","Instruktur Selam",,,,,,,,"https://www.google.com/maps/search/?api=1&query=IDC%20Nusa%20Lembongan%20by%20Scuba%20Center%20Asia&query_place_id=ChIJDSCCjGJt0i0R3oh1bhfXkEM","Pusat Menyelam"
"OCA Divers","5","27","Jl. Pantai Sindhu No.10A","Kota Denpasar","Bali","ID","http://www.ocadivers.com/","+62 811-3940-7100","Pusat Menyelam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=OCA%20Divers&query_place_id=ChIJWznxwXNB0i0RPtKZ8X2R_DU","Pusat Menyelam"
"Bali Hai Diving Adventures Lembongan","4.8","184","Mushroom Beach","Kabupaten Klungkung","Bali","ID","https://balihaicruises.com/diving/#trm-lembongan","+62 811-3976-058","Pusat Menyelam","Toko Peralatan Selam","Instruktur Selam","Biro Wisata Bawah Laut",,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Hai%20Diving%20Adventures%20Lembongan&query_place_id=ChIJpQDjWK5t0i0RNlK7-jPV-yA","Pusat Menyelam"
"Penida Manta Dive","4.3","23","Jl. Ped - Buyuk","Kabupaten Klungkung","Bali","ID",,"+62 821-4444-6391","Pusat Menyelam","Klub Menyelam","Akomodasi berlayanan",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Penida%20Manta%20Dive&query_place_id=ChIJmbMFRG910i0R3iUGC6vu_Q0","Pusat Menyelam"
"DIVE GUIDE IN BALI – Dive center","5","5","Jl. Pratama No.62a","Kabupaten Badung","Bali","ID","http://www.diveguideinbali.com/","+62 821-4480-5888","Kantor Perusahaan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=DIVE%20GUIDE%20IN%20BALI%20%E2%80%93%20Dive%20center&query_place_id=ChIJvQTi__FD0i0RgXVV51wt0po","Kantor Perusahaan"
"Crystal Bay Snorkeling","2.6","81","7FM5+QMC","Kabupaten Klungkung","Bali","ID",,"","Biro Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Crystal%20Bay%20Snorkeling&query_place_id=ChIJtSNjWjpv0i0RxQ7w5w5YCm0","Biro Wisata"
"Snorkeling&Island Tour Queen-Nan","4.8","118",,"Kabupaten Klungkung","Bali","ID",,"+62 812-3845-1336","Biro Perjalanan dan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Snorkeling%26Island%20Tour%20Queen-Nan&query_place_id=ChIJ73s1IABz0i0R9sKsoHme8w4","Biro Perjalanan dan Wisata"
"Penida Snorkeling","4.7","63",,"Kabupaten Klungkung","Bali","ID",,"+62 821-4657-5960","Biro Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Penida%20Snorkeling&query_place_id=ChIJ5YCBOUBx0i0RPPPNJjQIf1g","Biro Wisata"
"nusa penida snorkeling tour","4","3","jalan raya kutampi","Kabupaten Klungkung","Bali","ID",,"+62 821-4690-4869","Toko",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=nusa%20penida%20snorkeling%20tour&query_place_id=ChIJBdKFaZVz0i0RTfqsZ4eG8oY","Toko"
"OK trip SNORKELING TRIP to MANTA","4.9","67","Jl. Raya Toya Pakeh - Ped","Kabupaten Klungkung","Bali","ID","https://oktripsnorkeling.com/home/","+62 812-6982-0506","Biro Wisata Bawah Laut",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=OK%20trip%20SNORKELING%20TRIP%20to%20MANTA&query_place_id=ChIJH6FuACtz0i0Rts_Djthexlw","Biro Wisata Bawah Laut"
"Newbro Snorkeling Lembongan & Nusa Penida","4.9","29","Dusun kaja","Kabupaten Klungkung","Bali","ID","https://newbrosurfing.com/snorkeling/","+62 822-3625-8403","Biro Perjalanan dan Wisata","Agen Tur Kapal","Biro Wisata Bawah Laut","Penyelenggara Perjalanan","Tujuan Wisata",,,,,,"https://www.google.com/maps/search/?api=1&query=Newbro%20Snorkeling%20Lembongan%20%26%20Nusa%20Penida&query_place_id=ChIJczD82Hpt0i0RVjBCtQNkIiw","Biro Perjalanan dan Wisata"
"NUSA Penida Tour - SNORKELING Trip Penida Island, Bali","4.9","35","Jl. Matahari Terbit","Kota Denpasar","Bali","ID","https://fastboatbalilombok.com/","+62 812-2697-6282","Agen Tur Kapal",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=NUSA%20Penida%20Tour%20-%20SNORKELING%20Trip%20Penida%20Island%2C%20Bali&query_place_id=ChIJZ5uKtnFB0i0R7Jd3DPD-vFc","Agen Tur Kapal"
"The Wall (snorkeling place)","4.5","86","8F8J+54F, Unnamed Road","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Wall%20(snorkeling%20place)&query_place_id=ChIJLbcJeTlz0i0RoqlQggSVWr0","Tujuan Wisata"
"Sailfish snorkeling trip#Lembongan fishing gt","4.8","26",,"Kabupaten Klungkung","Bali","ID",,"+62 821-4412-6336","Pusat Menyelam","Agensi wisata olahraga",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sailfish%20snorkeling%20trip%23Lembongan%20fishing%20gt&query_place_id=ChIJ72Nl7h9t0i0R8yerzdRCdCk","Pusat Menyelam"
"Snorkeling Trip,share/join snorkeling, Private Boat, Traveling Nusa Penida. (KARDI EXPRESS)","4.5","22","8F8P+RWF","Kabupaten Klungkung","Bali","ID","https://wa.me/c/6287816328609","+62 878-1632-8609","Biro Perjalanan dan Wisata","Biro Wisata Bawah Laut",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Snorkeling%20Trip%2Cshare%2Fjoin%20snorkeling%2C%20Private%20Boat%2C%20Traveling%20Nusa%20Penida.%20(KARDI%20EXPRESS)&query_place_id=ChIJ890h_Lpz0i0RYXHsTna7IDA","Biro Perjalanan dan Wisata"
"Coconut Park Pasut Beach","4","13","Jln. raya pantai pasut","Kabupaten Tabanan","Bali","ID",,"+62 857-3887-1919","Taman",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Coconut%20Park%20Pasut%20Beach&query_place_id=ChIJVbhfbhkx0i0RPjWj4GB4TOM","Taman"
"Nusantara Dive Bali 巴厘岛潜水","5","87","Jl. Tirta Ening No.15A","Kota Denpasar","Bali","ID","http://www.nusantaradivebali.com/","+62 812-4610-1572","Pusat Menyelam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Nusantara%20Dive%20Bali%20%E5%B7%B4%E5%8E%98%E5%B2%9B%E6%BD%9C%E6%B0%B4&query_place_id=ChIJV9lA87hB0i0R0kubp1KfGBA","Pusat Menyelam"
"Scuba Go Indonesia - Sanur Bali","5","307",,"Kota Denpasar","Bali","ID","https://www.scubago.id/sanur/","+62 851-9068-1843","Pusat Menyelam","Biro Wisata Bawah Laut",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Scuba%20Go%20Indonesia%20-%20Sanur%20Bali&query_place_id=ChIJzbTGA6FB0i0RH8l2OeR13pc","Pusat Menyelam"
"Big Fish Diving","4.9","276","Secret Garden Bungalows","Kabupaten Klungkung","Bali","ID","http://www.bigfishdiving.com/","+62 813-5313-6861","Pusat Menyelam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Big%20Fish%20Diving&query_place_id=ChIJD6Flvgpt0i0RItPoXHvxBBY","Pusat Menyelam"
"バリ島 ブルーパラダイス","4.9","58","Jl. Batur Sari No.68","Kota Denpasar","Bali","ID","http://www.blueparadise-in.com/","","Pusat Menyelam","Toko",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=%E3%83%90%E3%83%AA%E5%B3%B6%20%E3%83%96%E3%83%AB%E3%83%BC%E3%83%91%E3%83%A9%E3%83%80%E3%82%A4%E3%82%B9&query_place_id=ChIJx3FNX7dB0i0RtJ3vNhaPjL4","Pusat Menyelam"
"Bali Dive Shop","4.8","1585","Jl. Bypass Ngurah Rai No.17A","Kota Denpasar","Bali","ID","http://balidiveshop.com/","+62 878-5225-2294","Toko Peralatan Selam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Dive%20Shop&query_place_id=ChIJIRIwBXNB0i0RnSkwG91Ddy8","Toko Peralatan Selam"
"SCUBA HQ Diving Center Bali","5","51","Jl. Graha Wisata 1A No.17","Kota Denpasar","Bali","ID","https://scubahqdiver.com/","","Pusat Menyelam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=SCUBA%20HQ%20Diving%20Center%20Bali&query_place_id=ChIJcxTG8CJB0i0RzRKY3PLHcZA","Pusat Menyelam"
"Garuda Dive Nusa Penida","5","166",,"Kabupaten Klungkung","Bali","ID","https://www.garudadivenusapenida.com/","+62 813-3958-6849","Pusat Menyelam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Garuda%20Dive%20Nusa%20Penida&query_place_id=ChIJh1z6PwBz0i0R4cPm3UW8s_8","Pusat Menyelam"
"Blue Season Bali / ブルーシーズン・バリ / 巴厘岛蔚蓝季潜水中心","4.7","241","Ruko Dewata Asih, Jl. Bypass Ngurah Rai No.9 unit No.3","Kota Denpasar","Bali","ID","http://www.baliocean.com/","+62 811-3855-598","Pusat Menyelam","Klub Menyelam","Toko Peralatan Selam","Instruktur Selam","Biro Wisata Bawah Laut",,,,,,"https://www.google.com/maps/search/?api=1&query=Blue%20Season%20Bali%20%2F%20%E3%83%96%E3%83%AB%E3%83%BC%E3%82%B7%E3%83%BC%E3%82%BA%E3%83%B3%E3%83%BB%E3%83%90%E3%83%AA%20%2F%20%E5%B7%B4%E5%8E%98%E5%B2%9B%E8%94%9A%E8%93%9D%E5%AD%A3%E6%BD%9C%E6%B0%B4%E4%B8%AD%E5%BF%83&query_place_id=ChIJ9TD1B71B0i0RpUld4H-Bxsg","Pusat Menyelam"
"Deep Roots Diving Centre","5","59",,"Kabupaten Klungkung","Bali","ID","https://linktr.ee/DeepRootsPenida?utm_source=linktree_profile_share&ltsid=df03c8f5-ac40-4029-ad62-81431fa41c64","+62 812-3759-9553","Pusat Menyelam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Deep%20Roots%20Diving%20Centre&query_place_id=ChIJfw0jQyxz0i0RKkagW2i3-kU","Pusat Menyelam"
"French Kiss Divers Lembongan","5","1636","Nusa Lembongan, Jl. Jungutbatu No.Raya","Kabupaten Klungkung","Bali","ID","https://plongee-indonesie.com/","+62 823-4180-6599","Pusat Menyelam","Toko Peralatan Selam",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=French%20Kiss%20Divers%20Lembongan&query_place_id=ChIJG6LtwAxt0i0RsqRixuG3Jq0","Pusat Menyelam"
"MANTASCAPE DIVING","5","241","Jl. Jungutbatu","Kabupaten Klungkung","Bali","ID","http://www.mantascapediving.com/","+62 877-8738-0202","Pusat Menyelam","Klub Menyelam","Toko Peralatan Selam","Biro Wisata Bawah Laut",,,,,,,"https://www.google.com/maps/search/?api=1&query=MANTASCAPE%20DIVING&query_place_id=ChIJh6RtiVJt0i0RsWiBANMD13s","Pusat Menyelam"
"Two Fish Divers Penida","4.9","272","Jl. Batumulapan","Kabupaten Klungkung","Bali","ID","https://twofishdivers.com/diving-bali/nusa-penida/diving-penida/","+62 823-3906-2742","Toko Peralatan Selam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Two%20Fish%20Divers%20Penida&query_place_id=ChIJ6S8ewQpt0i0R2Cy-LFGIzBc","Toko Peralatan Selam"
"Bali Scuba","4.8","324","Jl. Danau Poso No.46","Kota Denpasar","Bali","ID","http://www.baliscuba.com/","+62 818-0504-3888","Toko Peralatan Selam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Scuba&query_place_id=ChIJmzm6KBhE0i0Ro2rbOY8DIEU","Toko Peralatan Selam"
"Bali Marine Diving (BMD)","4.8","30","Jl. Cemara No.23","Kota Denpasar","Bali","ID","http://www.balimarinediving.com/","+62 812-3808-808","Biro Wisata Bawah Laut","Toko Peralatan Selam",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Marine%20Diving%20(BMD)&query_place_id=ChIJg0BZP8BB0i0RdDSyl58qxvc","Biro Wisata Bawah Laut"
"Ceningan Divers","4.9","270","Ceningan Resort","Kabupaten Klungkung","Bali","ID","https://ceningandivers.com/","+62 811-3907-703","Pusat Menyelam","Hotel Resor","Penyelenggara Perjalanan",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ceningan%20Divers&query_place_id=ChIJw0s9rZRt0i0RmCH32hUulZ0","Pusat Menyelam"
"Makara Dive Center","4.9","57","Jl. Karang Sari No.21","Denpasar Selatan","Bali","ID","http://makaradive.com/","+62 817-1788-1777","Pusat Menyelam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Makara%20Dive%20Center&query_place_id=ChIJd1HHPmtB0i0R8kzYLJh6f6U","Pusat Menyelam"
"Exotis Bali Diving","5","114","Jl. Danau Buyan No.35A","Kota Denpasar","Bali","ID","https://exotisbali.com/","+62 812-3915-8883","Pusat Menyelam","Toko Peralatan Selam",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Exotis%20Bali%20Diving&query_place_id=ChIJ___wdrlB0i0RR3ysSc_7WcU","Pusat Menyelam"
"Success Dive Centre Bali","5","16","Villa Tiga 3, Gg. Jagung Jl. Batur Sari","Kota Denpasar","Bali","ID",,"+886 910 373 800","Pusat Menyelam","Agen Tur Kapal","Instruktur Selam","Biro Wisata Bawah Laut",,,,,,,"https://www.google.com/maps/search/?api=1&query=Success%20Dive%20Centre%20Bali&query_place_id=ChIJj3KxoIdB0i0R7NgYhRVISek","Pusat Menyelam"
"NAUTICA BALI DIVE CENTER & COURSE","4.2","25","Jl. Siligita Jl. Raya Nusa Dua Selatan No.99","Kabupaten Badung","Bali","ID","https://nauticadivecenter.wixsite.com/balidivenautica","+62 813-5355-2112","Pusat Menyelam","Klub Menyelam","Hostel",,,,,,,,"https://www.google.com/maps/search/?api=1&query=NAUTICA%20BALI%20DIVE%20CENTER%20%26%20COURSE&query_place_id=ChIJpXfw4DZD0i0R6ryLSHp788Y","Pusat Menyelam"
"Hebron Mountain of Prayer","4.2","6","HX9M+56W","Kabupaten Tabanan","Bali","ID",,"+62 812-3623-0136","Kapel Pernikahan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Hebron%20Mountain%20of%20Prayer&query_place_id=ChIJC-W7Ppgt0i0RIdv3kN3GErY","Kapel Pernikahan"
"Ceningan snorkeling trip","5","123","Nusa Ceningan","Kabupaten Klungkung","Bali","ID",,"+62 812-3716-1170","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ceningan%20snorkeling%20trip&query_place_id=ChIJ0WCzEjVt0i0RkOAVzNSSCXE","Tujuan Wisata"
"CENINGAN PARADISE ADVENTURES ,snorkeling trip & penida tour","5","652","Jl. Nusa Ceningan","Kabupaten Klungkung","Bali","ID","https://ceninganparadise.com/","+62 822-3636-2816","Penyelenggara aktivitas luar ruangan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=CENINGAN%20PARADISE%20ADVENTURES%20%2Csnorkeling%20trip%20%26%20penida%20tour&query_place_id=ChIJ0eVy5sNt0i0RrlduQHSUpRs","Penyelenggara aktivitas luar ruangan"
"Manta Point Nusa Penida","4.4","1426",,"Kota Denpasar","Bali","ID","http://www.mantatourtransport.com/","","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Manta%20Point%20Nusa%20Penida&query_place_id=ChIJ9WUPNnl60i0RBlpodzIAH2A","Tujuan Wisata"
"Bali Ocean Rider Snorkeling","4.3","268",,"Kabupaten Klungkung","Bali","ID","http://balioceanrider.com/","+62 819-9973-4022","Kantor Perusahaan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Ocean%20Rider%20Snorkeling&query_place_id=ChIJpezghO1z0i0RKcpN48hWdDQ","Kantor Perusahaan"
"Sting Ray Snorkeling Nusa Penida","4.3","39","8FFQ+9HX","Kabupaten Klungkung","Bali","ID","http://www.penidasnorkeling.com/","","Agen Tur Kapal",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sting%20Ray%20Snorkeling%20Nusa%20Penida&query_place_id=ChIJv7IWpaFz0i0Rz2TbIaTsB90","Agen Tur Kapal"
"D and B Lembongan Snorkeling Trip","4.9","45","8CGW+VX8","Kabupaten Klungkung","Bali","ID",,"+62 812-4696-9506","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=D%20and%20B%20Lembongan%20Snorkeling%20Trip&query_place_id=ChIJt9JfBgBt0i0RHF9ttxx6VIU","Tujuan Wisata"
"BlueWhale Snorkeling Center","4.6","114","Jl Sanjaya","Kabupaten Klungkung","Bali","ID",,"+62 823-3960-8640","Biro Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BlueWhale%20Snorkeling%20Center&query_place_id=ChIJWS7Opj9z0i0R2bGXiibmK_Y","Biro Wisata"
"Captain Yin Yang Snorkeling, Fishing, Sunset and Surf Tours. Instagram: @captainyin_yang Nusa Lembongan","5","569","Song Lambung Beach, Nusa Lembongan",,"Bali","ID","https://captainyinyang-lembongan.com/","+62 813-5335-5215","Penyelenggara Perjalanan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Captain%20Yin%20Yang%20Snorkeling%2C%20Fishing%2C%20Sunset%20and%20Surf%20Tours.%20Instagram%3A%20%40captainyin_yang%20Nusa%20Lembongan&query_place_id=ChIJx7tNu_dt0i0RX6QhwJeEYfc","Penyelenggara Perjalanan"
"Manta SNORKELING and LAND trips by PRIVATE boat and car","4.9","19","Jln.raya","Denpasar","Bali","ID","http://www.google.com/url?q=http%3A%2F%2Fwa.me%2F6285933687624&sa=D&sntz=1&usg=AOvVaw2s1Fb7VK9nxK2nK7XPGLzx","+62 859-3368-7624","Biro Wisata Bawah Laut",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Manta%20SNORKELING%20and%20LAND%20trips%20by%20PRIVATE%20boat%20and%20car&query_place_id=ChIJv8mI3k9z0i0Rko6MZC4e2h0","Biro Wisata Bawah Laut"
"Nusa Penida Day Trip and Snorkeling - Nusa Penida Tour Packages and Snorkeling","4.8","85","Jl. Kelingking Beach","Kabupaten Klungkung","Bali","ID","https://nusapenidadaytrip.com/","+62 853-3339-9981","Biro Perjalanan dan Wisata","Agen Tiket","Biro Wisata Bawah Laut",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Nusa%20Penida%20Day%20Trip%20and%20Snorkeling%20-%20Nusa%20Penida%20Tour%20Packages%20and%20Snorkeling&query_place_id=ChIJ_Zn58Xg_0i0R6NCka9nQ_SY","Biro Perjalanan dan Wisata"
"Tour and Snorkeling Lembongan - Nusa Penida","5","10","Jl. Jungutbatu","Kabupaten Klungkung","Bali","ID","http://lembonganislandtour.com/","+62 821-4775-4582","Penyelenggara aktivitas luar ruangan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tour%20and%20Snorkeling%20Lembongan%20-%20Nusa%20Penida&query_place_id=ChIJpTvMHZVv0i0RAQk9sIflBXc","Penyelenggara aktivitas luar ruangan"
"snorkeling ,fishing trip ,captain Made","5","38","Lembongan ,tamarin beach","Bali","Bali","ID",,"+62 813-5399-5478","Layanan Feri",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=snorkeling%20%2Cfishing%20trip%20%2Ccaptain%20Made&query_place_id=ChIJ-Uq3HUdt0i0R80o4GxoQJQ8","Layanan Feri"
"Manta Fish Snorkeling","4.8","480","Dermaga banjar nyuh","Kabupaten Klungkung","Bali","ID","https://www.tiketpenida.com/nusa-penida","","Pusat Menyelam","Biro Perjalanan dan Wisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Manta%20Fish%20Snorkeling&query_place_id=ChIJzXVW87hz0i0RA0oHvdbmuNs","Pusat Menyelam"
"Sailors King Lembongan Snorkeling","5","47","ohanas beach resort","Kabupaten Klungkung","Bali","ID","https://www.instagram.com/sailorskinglembongan","+62 858-2900-0185","Biro Perjalanan dan Wisata","Agen Tur Kapal",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sailors%20King%20Lembongan%20Snorkeling&query_place_id=ChIJa20N-r9t0i0RTIUzxLARHWE","Biro Perjalanan dan Wisata"
"Lembongan Snorkeling Tour","5","5","Nusa Lembongan, Jl. Raya Lembongan","Kabupaten Klungkung","Bali","ID",,"+62 822-6633-5055","Penyelenggara Perjalanan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lembongan%20Snorkeling%20Tour&query_place_id=ChIJx7ZCn3lt0i0R1vlGmExNcrc","Penyelenggara Perjalanan"
"Emperor Divers Lembongan","5","196","8C4X+J4, Jl. Raya Lembongan","Kabupaten Klungkung","Bali","ID","https://www.emperordivers.com/day-diving-location/lembongan/","+62 811-3757-555","Pusat Menyelam","Toko Peralatan Selam",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Emperor%20Divers%20Lembongan&query_place_id=ChIJNbrnwtpt0i0RmLcuA5y5stU","Pusat Menyelam"
"Fluid Focus Freedive Lembongan | Freediving Bali","5","351","Jl. Jungutbatu","Kabupaten Klungkung","Bali","ID","http://bluecornerfreedive.com/","+62 811-3887-866","Pusat Menyelam","Toko Peralatan Selam","Biro Wisata Bawah Laut","Penyelenggara Perjalanan","Layanan Rental Peralatan Olahraga Air",,,,,,"https://www.google.com/maps/search/?api=1&query=Fluid%20Focus%20Freedive%20Lembongan%20%7C%20Freediving%20Bali&query_place_id=ChIJhY4Q3Vlt0i0RQd92M5l7qJ0","Pusat Menyelam"
